0.0015 0.001
0.00175498366 0.001169989107
0.002053311764 0.00136887451
0.002402352397 0.001601568264
0.002810726134 0.001873817423
0.003288518959 0.002192345972
0.003847531359 0.002565020906
0.004501569777 0.003001046518
0.005266787601 0.003511191734
0.00616208412 0.00410805608
0.007209571295 0.004806380863
0.008435119878 0.005623413252
0.00986899837 0.006579332247
0.01154662059 0.007697747057
0.0135094203 0.009006280202
0.01580587459 0.01053724973
0.01849270109 0.01232846739
0.02163625883 0.01442417255
0.02531418714 0.01687612476
0.02961732319 0.01974488213
0.0346519455 0.023101297
0.04054239876 0.02702826584
0.0474341649 0.0316227766
0.05549745622 0.03699830414
0.06493141922 0.04328761281
0.07596905316 0.05064603544
0.08888296463 0.05925530976
0.1039921004 0.06932806692
0.1216696246 0.08111308308
0.1423521354 0.0949014236
0.1665504477 0.1110336318
0.1948622095 0.1299081397
0.2279866624 0.1519911083
0.2667419115 0.177827941
0.3120851307 0.2080567538
0.3651362033 0.2434241355
0.4272053803 0.2848035868
0.4998256412 0.3332170941
0.5847905554 0.3898603703
0.6841985794 0.4561323863
0.8005048847 0.5336699231
0.9365819948 0.6243879966
1.095790731 0.7305271543
1.282063219 0.8547088126
1.5 1
0.001775862069 0.001
0.002077739275 0.001169989107
0.002430932319 0.00136887451
0.002844164332 0.001601568264
0.003327641285 0.001873817423
0.003893304055 0.002192345972
0.004555123333 0.002565020906
0.005329444678 0.003001046518
0.006235392218 0.003511191734
0.00729534097 0.00410805608
0.008535469464 0.004806380863
0.009986406292 0.005623413252
0.01168398658 0.006579332247
0.01367013702 0.007697747057
0.01599391139 0.009006280202
0.0187127021 0.01053724973
0.02189365761 0.01232846739
0.02561534091 0.01442417255
0.02996966983 0.01687612476
0.03506418723 0.01974488213
0.04102471709 0.023101297
0.04799847209 0.02702826584
0.05615768948 0.0316227766
0.06570388495 0.03699830414
0.07687282965 0.04328761281
0.08994037328 0.05064603544
0.105229257 0.05925530976
0.1231170844 0.06932806692
0.1440456475 0.08111308308
0.1685318385 0.0949014236
0.1971804151 0.1110336318
0.2306989377 0.1299081397
0.269915244 0.1519911083
0.3157978952 0.177827941
0.3694800973 0.2080567538
0.4322876889 0.2434241355
0.505771887 0.2848035868
0.5917475982 0.3332170941
0.6923382437 0.3898603703
0.8100282032 0.4561323863
0.9477241738 0.5336699231
1.108826959 0.6243879966
1.297315464 0.7305271543
1.51784496 0.8547088126
1.775862069 1
0.002051724138 0.001
0.002400494891 0.001169989107
0.002808552873 0.00136887451
0.003285976267 0.001601568264
0.003844556437 0.001873817423
0.00449808915 0.002192345972
0.005262715306 0.002565020906
0.00615731958 0.003001046518
0.007203996834 0.003511191734
0.00842859782 0.00410805608
0.009861367633 0.004806380863
0.01153769271 0.005623413252
0.01349897478 0.006579332247
0.01579365344 0.007697747057
0.01847840248 0.009006280202
0.02161952961 0.01053724973
0.02529461414 0.01232846739
